group,model,features,adapt,tau,n_trades,trade_share,mean_R,t,win_rate,avg_win_R,avg_loss_R,pf,total_R,max_dd_R,worst_R,max_loss_streak,cvar10_R
CPI,knn,PRICE+FED,rolling5y,0.1,1,0.014084507042253521,-0.11213461722756671,0.0,0.0,0.0,-0.11213461722756671,0.0,-0.11213461722756671,0.11213461722756671,-0.11213461722756671,1.0,-0.11213461722756671
CPI,knn,PRICE+FED,rolling5y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+FED,rolling5y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+FED,decay3y,0.0,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+FED,decay3y,0.1,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+FED,decay3y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+FED,decay3y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,expanding,0.0,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,expanding,0.1,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,expanding,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,expanding,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,rolling5y,0.0,1,0.014084507042253521,-0.11213461722756671,0.0,0.0,0.0,-0.11213461722756671,0.0,-0.11213461722756671,0.11213461722756671,-0.11213461722756671,1.0,-0.11213461722756671
CPI,knn,PRICE+POSITIONING,rolling5y,0.1,1,0.014084507042253521,-0.11213461722756671,0.0,0.0,0.0,-0.11213461722756671,0.0,-0.11213461722756671,0.11213461722756671,-0.11213461722756671,1.0,-0.11213461722756671
CPI,knn,PRICE+POSITIONING,rolling5y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,rolling5y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,decay3y,0.0,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,decay3y,0.1,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,decay3y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+POSITIONING,decay3y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,expanding,0.0,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,expanding,0.1,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,expanding,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,expanding,0.3,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.0,2,0.028169014084507043,-0.7771023306088043,0.0,0.5,0.48281191377800514,-2.0370165749956137,0.23701913853059578,-1.5542046612176086,2.0370165749956137,-2.0370165749956137,1.0,-2.0370165749956137
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.1,2,0.028169014084507043,-0.7771023306088043,0.0,0.5,0.48281191377800514,-2.0370165749956137,0.23701913853059578,-1.5542046612176086,2.0370165749956137,-2.0370165749956137,1.0,-2.0370165749956137
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.2,1,0.014084507042253521,0.48281191377800514,0.0,1.0,0.48281191377800514,0.0,inf,0.48281191377800514,0.0,0.48281191377800514,0.0,0.48281191377800514
CPI,knn,PRICE+MACRO+RATES,rolling5y,0.3,1,0.014084507042253521,0.48281191377800514,0.0,1.0,0.48281191377800514,0.0,inf,0.48281191377800514,0.0,0.48281191377800514,0.0,0.48281191377800514
CPI,knn,PRICE+MACRO+RATES,decay3y,0.0,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,decay3y,0.1,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,decay3y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,PRICE+MACRO+RATES,decay3y,0.3,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.0,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.1,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.2,0,0.0,,,,,,,,,,,
CPI,knn,ALL,expanding,0.3,0,0.0,,,,,,,,,,,
CPI,knn,ALL,rolling5y,0.0,3,0.04225352112676056,-0.5554464261483918,-0.7304337988678442,0.3333333333333333,0.48281191377800514,-1.0745755961115901,0.224652372306372,-1.6663392784451754,2.0370165749956137,-2.0370165749956137,1.0,-2.0370165749956137
CPI,knn,ALL,rolling5y,0.1,2,0.028169014084507043,-0.7771023306088043,0.0,0.5,0.48281191377800514,-2.0370165749956137,0.23701913853059578,-1.5542046612176086,2.0370165749956137,-2.0370165749956137,1.0,-2.0370165749956137
CPI,knn,ALL,rolling5y,0.2,1,0.014084507042253521,0.48281191377800514,0.0,1.0,0.48281191377800514,0.0,inf,0.48281191377800514,0.0,0.48281191377800514,0.0,0.48281191377800514
CPI,knn,ALL,rolling5y,0.3,1,0.014084507042253521,0.48281191377800514,0.0,1.0,0.48281191377800514,0.0,inf,0.48281191377800514,0.0,0.48281191377800514,0.0,0.48281191377800514
CPI,knn,ALL,decay3y,0.0,0,0.0,,,,,,,,,,,
CPI,knn,ALL,decay3y,0.1,0,0.0,,,,,,,,,,,
CPI,knn,ALL,decay3y,0.2,0,0.0,,,,,,,,,,,
CPI,knn,ALL,decay3y,0.3,0,0.0,,,,,,,,,,,
NFP,ridge,PRICE,expanding,0.0,41,0.5774647887323944,-0.40797631936949846,-1.7088141090785114,0.36585365853658536,1.2635816018830601,-1.3723366585536665,0.5312030259907669,-16.727029094149437,18.07567039916115,-3.6822567566392563,5.0,-2.5960036255902494
NFP,ridge,PRICE,expanding,0.1,38,0.5352112676056338,-0.4026225008552263,-1.592990658837051,0.3684210526315789,1.2804761240739706,-1.3844300320639242,0.5395320734239366,-15.299655032498599,16.64829633751031,-3.6822567566392563,4.0,-2.718980374193453
NFP,ridge,PRICE,expanding,0.2,37,0.5211267605633803,-0.5209191128075598,-2.2700622511776407,0.35135135135135137,1.0732548919734206,-1.3844300320639242,0.41991750132165095,-19.27400717387971,20.62264847889142,-3.6822567566392563,6.0,-2.718980374193453
NFP,ridge,PRICE,expanding,0.3,32,0.4507042253521127,-0.6765571725688685,-2.7574282632133946,0.28125,1.1452772925160661,-1.389448919776017,0.3225393734519361,-21.64982952220379,21.64982952220379,-3.6822567566392563,6.0,-2.718980374193453
NFP,ridge,PRICE,rolling5y,0.0,45,0.6338028169014085,-0.5688757631953233,-2.3334745365459413,0.28888888888888886,1.5460289984315572,-1.4280558226062432,0.439810734755849,-25.599409343789546,26.948050648801257,-3.6822567566392563,6.0,-3.118770545007262
NFP,ridge,PRICE,rolling5y,0.1,42,0.5915492957746479,-0.5678487845911919,-2.1734614634790517,0.30952380952380953,1.5460289984315572,-1.515449170084148,0.4573214963171896,-23.84964895283006,25.198290257841762,-3.6822567566392563,5.0,-3.118770545007262
NFP,ridge,PRICE,rolling5y,0.2,36,0.5070422535211268,-0.48405440453967163,-1.7368924607704062,0.3333333333333333,1.4588393680785758,-1.4555012908487954,0.5011467105013125,-17.42595856342818,18.774599868439893,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE,rolling5y,0.3,34,0.4788732394366197,-0.5425395611681925,-1.8741299692256943,0.3235294117647059,1.4602706974966053,-1.5004053370513568,0.4654677748333203,-18.446345079718544,19.794986384730258,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE,decay3y,0.0,36,0.5070422535211268,-0.4165518321934585,-1.4813943021355085,0.3888888888888889,1.3072200878983717,-1.513497599524623,0.5496324070311593,-14.995865958964504,16.344507263976215,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE,decay3y,0.1,31,0.43661971830985913,-0.29465851251886643,-1.0053665033401515,0.41935483870967744,1.2737328336409202,-1.4273855958564898,0.6444776802427832,-9.13441388808486,11.47182815279917,-3.6822567566392563,4.0,-2.7135263738186644
NFP,ridge,PRICE,decay3y,0.2,28,0.39436619718309857,-0.32394770268543926,-1.0482757371114373,0.39285714285714285,1.3086665154948987,-1.3803451379785991,0.6134583247408029,-9.0705356751923,10.059308634894903,-3.6822567566392563,4.0,-2.9567528708376765
NFP,ridge,PRICE,decay3y,0.3,25,0.352112676056338,-0.3713775223694361,-1.1004965465279017,0.36,1.4302142164485698,-1.3847728754545643,0.5809584452527911,-9.284438059235903,10.39990245458656,-3.6822567566392563,4.0,-2.9567528708376765
NFP,ridge,PRICE+MACRO,expanding,0.0,51,0.7183098591549296,-0.20138555741638398,-0.9049017460876966,0.4117647058823529,1.4015139544845538,-1.32341521574704,0.7413091193646283,-10.270663428235583,15.104002589237139,-3.6822567566392563,6.0,-2.653472593007407
NFP,ridge,PRICE+MACRO,expanding,0.1,46,0.647887323943662,-0.3470919761549616,-1.4725853438229748,0.34782608695652173,1.4835140980801862,-1.32341521574704,0.5978528201593023,-15.966230903128235,19.256547705310687,-3.6822567566392563,7.0,-2.760072396314099
NFP,ridge,PRICE+MACRO,expanding,0.2,43,0.6056338028169014,-0.324620600664802,-1.329294332691939,0.3488372093023256,1.489154815987174,-1.296286002442646,0.6154209079333589,-13.958685828586486,17.249002630768942,-3.6822567566392563,7.0,-2.760072396314099
NFP,ridge,PRICE+MACRO,expanding,0.3,39,0.5492957746478874,-0.46755279946226597,-2.0624911810814393,0.3333333333333333,1.1897850632597131,-1.2962217308232553,0.45894349514726074,-18.234559179028373,21.524875981210826,-3.6822567566392563,6.0,-2.9363468667401
NFP,ridge,PRICE+MACRO,rolling5y,0.0,50,0.704225352112676,-0.2642704532898098,-1.0428492287050235,0.44,1.426694395114875,-1.592885691322062,0.7037379855298177,-13.21352266449049,19.214682089261665,-3.6822567566392563,6.0,-3.335463622520495
NFP,ridge,PRICE+MACRO,rolling5y,0.1,45,0.6338028169014085,-0.2507829959812891,-0.9318059606751791,0.4222222222222222,1.521628663685743,-1.5460069011225817,0.7192460831000369,-11.28523481915801,17.3642080661535,-3.6822567566392563,6.0,-3.356985190004735
NFP,ridge,PRICE+MACRO,rolling5y,0.2,44,0.6197183098591549,-0.2214655801902195,-0.8091959431224454,0.4318181818181818,1.521628663685743,-1.5462172055359509,0.7479141871276225,-9.744485528369658,17.3642080661535,-3.6822567566392563,6.0,-3.356985190004735
NFP,ridge,PRICE+MACRO,rolling5y,0.3,40,0.5633802816901409,-0.0741221039105488,-0.25530682354554624,0.475,1.521628663685743,-1.5178966079262413,0.9069864448656325,-2.964884156421952,15.05893187403995,-3.6822567566392563,6.0,-3.356985190004735
NFP,ridge,PRICE+MACRO,decay3y,0.0,47,0.6619718309859155,-0.1645767853951368,-0.6793158418371323,0.425531914893617,1.4682055458328165,-1.374045178897324,0.7915021138188735,-7.7351089135714295,13.916138845256032,-3.6822567566392563,7.0,-2.760072396314099
NFP,ridge,PRICE+MACRO,decay3y,0.1,43,0.6056338028169014,-0.25711705942640545,-1.0492226260312945,0.3953488372093023,1.4009478173595107,-1.3412364019402736,0.6829551753848615,-11.056033555335434,15.983733071000984,-3.6822567566392563,7.0,-2.760072396314099
NFP,ridge,PRICE+MACRO,decay3y,0.2,42,0.5915492957746479,-0.2358892673902948,-0.9434919909139756,0.40476190476190477,1.4009478173595107,-1.3489384850201624,0.7062179086618825,-9.907349230392382,15.983733071000984,-3.6822567566392563,7.0,-2.760072396314099
NFP,ridge,PRICE+MACRO,decay3y,0.3,37,0.5211267605633803,-0.3597507555770538,-1.509866098960065,0.3783783783783784,1.2078786119183231,-1.3139599357916305,0.5595531792113472,-13.310777956350991,17.278592436168537,-3.6822567566392563,6.0,-2.932284734783796
NFP,ridge,PRICE+RATES,expanding,0.0,45,0.6338028169014085,-0.6367556228878557,-2.9188566707781916,0.3333333333333333,1.0948311087563354,-1.5025489887099512,0.36432459672956435,-28.654003029953508,30.00264433496522,-3.6822567566392563,8.0,-3.118770545007262
NFP,ridge,PRICE+RATES,expanding,0.1,45,0.6338028169014085,-0.6367556228878557,-2.9188566707781916,0.3333333333333333,1.0948311087563354,-1.5025489887099512,0.36432459672956435,-28.654003029953508,30.00264433496522,-3.6822567566392563,8.0,-3.118770545007262
NFP,ridge,PRICE+RATES,expanding,0.2,41,0.5774647887323944,-0.5767017828909038,-2.503896963824411,0.34146341463414637,1.1408008068241153,-1.4672586812616542,0.40315068626517464,-23.644773098527057,24.993414403538765,-3.6822567566392563,7.0,-2.955745675597277
NFP,ridge,PRICE+RATES,expanding,0.3,38,0.5352112676056338,-0.6370904149536413,-2.733941008719135,0.3157894736842105,1.0982896038371381,-1.438035039010924,0.3524969005117743,-24.209435768238368,24.20943576823838,-3.6822567566392563,6.0,-3.197244572451004
NFP,ridge,PRICE+RATES,rolling5y,0.0,46,0.647887323943662,-0.32581011035392576,-1.567929095438487,0.3695652173913043,1.2311873870892005,-1.2385327812688618,0.5827302661458684,-14.987265076280586,16.335906381292297,-3.666041579808751,7.0,-2.7560186021064723
NFP,ridge,PRICE+RATES,rolling5y,0.1,41,0.5774647887323944,-0.42382514532474513,-1.9235981585416937,0.34146341463414637,1.2052132664904496,-1.26851172922892,0.4926445558523615,-17.37683095831455,17.37683095831455,-3.666041579808751,6.0,-2.7560186021064723
NFP,ridge,PRICE+RATES,rolling5y,0.2,39,0.5492957746478874,-0.4336146247293981,-1.925982392421991,0.3333333333333333,1.2015119472959417,-1.2511779107420677,0.48015231766013616,-16.910970364446527,16.910970364446527,-3.666041579808751,6.0,-2.930941807796598
NFP,ridge,PRICE+RATES,rolling5y,0.3,34,0.4788732394366197,-0.37888315362689984,-1.6298496213084281,0.3235294117647059,1.2426230751974143,-1.1543861326298328,0.5148173351076528,-12.882027223314594,12.882027223314594,-3.666041579808751,8.0,-2.679155365127684
NFP,ridge,PRICE+RATES,decay3y,0.0,44,0.6197183098591549,-0.43590534502042627,-1.7520635308149257,0.38636363636363635,1.2912852665322647,-1.5233957300721201,0.5336968248390831,-19.179835180898756,20.528476485910467,-3.6822567566392563,5.0,-3.118770545007262
NFP,ridge,PRICE+RATES,decay3y,0.1,42,0.5915492957746479,-0.3669526788173753,-1.4357545920218875,0.40476190476190477,1.2912852665322647,-1.4945544816551302,0.5875155385901525,-15.412012510329763,16.760653815341477,-3.6822567566392563,5.0,-3.118770545007262
NFP,ridge,PRICE+RATES,decay3y,0.2,39,0.5492957746478874,-0.3232899932815292,-1.2303650264577888,0.41025641025641024,1.2877005141272995,-1.443979041913758,0.6203633404639823,-12.608309737979638,12.608309737979646,-3.6822567566392563,5.0,-3.197244572451004
NFP,ridge,PRICE+RATES,decay3y,0.3,33,0.4647887323943662,-0.5981358394953112,-2.2988341377381163,0.3333333333333333,1.10577581111891,-1.4500916648024218,0.3812779005489885,-19.73848270334527,19.865174138993325,-3.6822567566392563,7.0,-3.197244572451004
NFP,ridge,PRICE+DXYFX,expanding,0.0,39,0.5492957746478874,-0.4180478268785032,-1.704941776145695,0.358974358974359,1.264313829444775,-1.3601703544195387,0.5205346096454397,-16.303865248261626,17.652506553273334,-3.6822567566392563,5.0,-2.718980374193453
NFP,ridge,PRICE+DXYFX,expanding,0.1,37,0.5211267605633803,-0.4281600577561653,-1.676859624213199,0.35135135135135137,1.2989107500269592,-1.3636567453053576,0.5159485029401986,-15.841922136978116,17.190563441989823,-3.6822567566392563,5.0,-2.718980374193453
NFP,ridge,PRICE+DXYFX,expanding,0.2,33,0.4647887323943662,-0.4535469077017241,-1.6452569693545798,0.3333333333333333,1.3508851271581823,-1.3557629251316776,0.49820108741614183,-14.967047954156897,16.31568925916861,-3.6822567566392563,5.0,-2.718980374193453
NFP,ridge,PRICE+DXYFX,expanding,0.3,30,0.4225352112676056,-0.5129487792089954,-2.0110489608658475,0.3333333333333333,1.088538425735889,-1.3136923816814376,0.41430491678068243,-15.388463376269861,16.863796116929624,-3.6822567566392563,8.0,-2.7135263738186644
NFP,ridge,PRICE+DXYFX,rolling5y,0.0,45,0.6338028169014085,-0.48117873180934945,-2.0011824289377125,0.35555555555555557,1.3176552400140107,-1.4736388541946517,0.4933245342423727,-21.653042931420725,23.001684236432435,-3.6822567566392563,4.0,-3.118770545007262
NFP,ridge,PRICE+DXYFX,rolling5y,0.1,39,0.5492957746478874,-0.4948512836739655,-1.8330825741199024,0.358974358974359,1.3787126588157304,-1.5440470914681947,0.5000359724797375,-19.299200063284655,20.64784136829636,-3.6822567566392563,4.0,-3.4105489330413477
NFP,ridge,PRICE+DXYFX,rolling5y,0.2,33,0.4647887323943662,-0.5217794694507785,-1.7497304528551425,0.3333333333333333,1.4666010784546488,-1.5159697434034918,0.4837171338136322,-17.21872249187569,18.5673637968874,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE+DXYFX,rolling5y,0.3,30,0.4225352112676056,-0.4347082661428041,-1.3417697200691217,0.36666666666666664,1.4666010784546488,-1.5354663077518558,0.5529817428153011,-13.041247984284123,14.389889289295834,-3.6822567566392563,3.0,-3.197244572451004
NFP,ridge,PRICE+DXYFX,decay3y,0.0,32,0.4507042253521127,-0.3919573326711391,-1.2729474063827497,0.40625,1.3113654472737042,-1.5573887084228737,0.5761246617616119,-12.54263464547645,13.891275950488158,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE+DXYFX,decay3y,0.1,29,0.4084507042253521,-0.43059357518584784,-1.3230462837990165,0.3793103448275862,1.3508851271581823,-1.5192750043960885,0.5433781959502872,-12.487213680389587,13.835854985401298,-3.6822567566392563,4.0,-3.6741491682240035
NFP,ridge,PRICE+DXYFX,decay3y,0.2,27,0.38028169014084506,-0.2946675896105687,-0.9023965090650712,0.4074074074074074,1.3508851271581823,-1.4259850823890852,0.6512925951267714,-7.956024919485356,10.29343918419967,-3.6822567566392563,3.0,-2.9567528708376765
NFP,ridge,PRICE+DXYFX,decay3y,0.3,23,0.323943661971831,-0.2796555609119352,-0.7766045679244773,0.391304347826087,1.427456522123007,-1.3770847571486837,0.6663719256212141,-6.43207790097451,8.896183601336874,-3.6822567566392563,3.0,-2.9567528708376765
NFP,ridge,PRICE+VOLRISK,expanding,0.0,36,0.5070422535211268,-0.10431965000264226,-0.37617214089144246,0.4722222222222222,1.4082189282377477,-1.4576436410598335,0.8643987606793812,-3.755507400095121,11.38931723589834,-3.2493773525835348,4.0,-2.5746872395082128
NFP,ridge,PRICE+VOLRISK,expanding,0.1,31,0.43661971830985913,-0.18543442569233046,-0.7032142825350098,0.45161290322580644,1.2413711462803405,-1.3604507790815892,0.7514462600168923,-5.7484671964622445,10.071128652732055,-2.243435380905006,4.0,-2.2008911668701323
NFP,ridge,PRICE+VOLRISK,expanding,0.2,28,0.39436619718309857,-0.20330801861005407,-0.7402848870121745,0.42857142857142855,1.2659669452000413,-1.3052642414676257,0.7274199190751222,-5.692624521081514,7.82769327182705,-2.2312489850360966,4.0,-2.179619059852695
NFP,ridge,PRICE+VOLRISK,expanding,0.3,28,0.39436619718309857,-0.20330801861005407,-0.7402848870121745,0.42857142857142855,1.2659669452000413,-1.3052642414676257,0.7274199190751222,-5.692624521081514,7.82769327182705,-2.2312489850360966,4.0,-2.179619059852695
NFP,ridge,PRICE+VOLRISK,rolling5y,0.0,44,0.6197183098591549,-0.20162246506411352,-0.7920574752309226,0.4318181818181818,1.4191533422063258,-1.4334120785896471,0.7524399690687785,-8.871388462820995,13.264199230112931,-3.666041579808751,4.0,-2.847525824583347
NFP,ridge,PRICE+VOLRISK,rolling5y,0.1,43,0.6056338028169014,-0.12105457867470333,-0.4897994406504478,0.4418604651162791,1.4191533422063258,-1.3403858493721845,0.838188792010576,-5.205346883012243,11.04125239478443,-3.2493773525835348,4.0,-2.463012713298483
NFP,ridge,PRICE+VOLRISK,rolling5y,0.2,38,0.5352112676056338,-0.13846009419375832,-0.5081095682935239,0.42105263157894735,1.5260575389977389,-1.3490183728784837,0.8227167625551423,-5.2614835793628165,10.447964750273602,-3.2493773525835348,4.0,-2.5746872395082128
NFP,ridge,PRICE+VOLRISK,rolling5y,0.3,35,0.49295774647887325,-0.1406468888867108,-0.4810944281084693,0.42857142857142855,1.5575791923862197,-1.4143164498414085,0.8259710154828904,-4.922641111034879,10.109122281945663,-3.2493773525835348,3.0,-2.5746872395082128
NFP,ridge,PRICE+VOLRISK,decay3y,0.0,34,0.4788732394366197,-0.14146850985381274,-0.5081348032260354,0.4411764705882353,1.384329603734325,-1.3460459679497105,0.8119275406964903,-4.809929335029633,11.01151584005125,-3.2493773525835348,5.0,-2.5362051574296416
NFP,ridge,PRICE+VOLRISK,decay3y,0.1,34,0.4788732394366197,-0.14146850985381274,-0.5081348032260354,0.4411764705882353,1.384329603734325,-1.3460459679497105,0.8119275406964903,-4.809929335029633,11.01151584005125,-3.2493773525835348,5.0,-2.5362051574296416
NFP,ridge,PRICE+VOLRISK,decay3y,0.2,31,0.43661971830985913,-0.20585000992064095,-0.6853308000374593,0.41935483870967744,1.443358457948805,-1.3969450144930187,0.7462180273010562,-6.381350307539869,11.234295507549781,-3.2493773525835348,5.0,-2.5362051574296416
NFP,ridge,PRICE+VOLRISK,decay3y,0.3,24,0.3380281690140845,-0.06065279297764122,-0.17327780282912392,0.4583333333333333,1.524614390260698,-1.4020327172562355,0.9201342553155408,-1.4556670314633893,8.592146214800353,-2.2312489850360966,3.0,-2.179619059852695
NFP,ridge,PRICE+CONSENSUS,expanding,0.0,44,0.6197183098591549,-0.4438553381963349,-2.036921522306685,0.36363636363636365,1.1901280239308774,-1.3775601165547418,0.4936794760237275,-19.529634880638735,20.878276185650442,-3.6822567566392563,8.0,-2.5960036255902494
NFP,ridge,PRICE+CONSENSUS,expanding,0.1,41,0.5774647887323944,-0.49515375010248597,-2.2743424673175157,0.36585365853658536,1.076418940456254,-1.401830302347913,0.44300007365097954,-20.301303754201925,21.649945059213636,-3.6822567566392563,6.0,-2.5960036255902494
NFP,ridge,PRICE+CONSENSUS,expanding,0.2,40,0.5633802816901409,-0.5367053993545239,-2.4493425517310574,0.35,1.0699551347760556,-1.401830302347913,0.41098390225363457,-21.468215974180957,22.816857279192668,-3.6822567566392563,6.0,-2.5960036255902494
NFP,ridge,PRICE+CONSENSUS,expanding,0.3,38,0.5352112676056338,-0.554988538696161,-2.4787048405724734,0.34210526315789475,1.05584934391121,-1.3926242376519944,0.3942496791234437,-21.08956447045412,22.438205775465832,-3.6822567566392563,6.0,-2.718980374193453
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.0,47,0.6619718309859155,-0.2204545678627245,-0.9097573254076591,0.3829787234042553,1.5723476569276482,-1.333228362560197,0.732012573686535,-10.36136468954805,12.535825591918645,-3.666041579808751,5.0,-2.7560186021064723
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.1,46,0.647887323943662,-0.25905207495370425,-1.059573572004901,0.3695652173913043,1.573366298022078,-1.333228362560197,0.6917930945689384,-11.916395447870396,14.09085635024099,-3.666041579808751,5.0,-2.7560186021064723
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.2,41,0.5774647887323944,-0.3159643793794523,-1.2448336830693485,0.34146341463414637,1.5925600982682262,-1.3055696640856558,0.6324993031942642,-12.954539554557545,14.303180859569252,-3.666041579808751,5.0,-2.5919498313826232
NFP,ridge,PRICE+CONSENSUS,rolling5y,0.3,35,0.49295774647887325,-0.5310557179131307,-2.289141457288315,0.2857142857142857,1.2717166413685421,-1.2521646616257998,0.4062458174525884,-18.58695012695957,19.935591431971282,-3.666041579808751,8.0,-2.713575315249951
NFP,ridge,PRICE+CONSENSUS,decay3y,0.0,42,0.5915492957746479,-0.40012206610897083,-1.5964441704657257,0.38095238095238093,1.3139390130549113,-1.4549288840559749,0.5557507745213819,-16.805126776576774,18.153768081588485,-3.6822567566392563,5.0,-2.955745675597277
NFP,ridge,PRICE+CONSENSUS,decay3y,0.1,37,0.5211267605633803,-0.4395908533418999,-1.601701165614281,0.3783783783783784,1.3072200878983717,-1.502867078444674,0.5294541316066441,-16.264861573650297,17.61350287866201,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE+CONSENSUS,decay3y,0.2,33,0.4647887323943662,-0.3682815656062011,-1.28901595648342,0.3939393939393939,1.3113654472737042,-1.4600521239781394,0.5838062400165859,-12.153291665004637,14.490705929718949,-3.6822567566392563,4.0,-2.718980374193453
NFP,ridge,PRICE+CONSENSUS,decay3y,0.3,29,0.4084507042253521,-0.37270293371540525,-1.2061409760176551,0.3793103448275862,1.3531414225154612,-1.4273855958564898,0.5793247182851857,-10.808385077746753,11.894202828805867,-3.6822567566392563,4.0,-2.9567528708376765
NFP,ridge,PRICE+FED,expanding,0.0,42,0.5915492957746479,-0.4371193098546505,-1.8615878109407584,0.35714285714285715,1.2635816018830601,-1.381953149708934,0.5079693034252102,-18.35901101389532,19.70765231890703,-3.6822567566392563,5.0,-2.5960036255902494
NFP,ridge,PRICE+FED,expanding,0.1,41,0.5774647887323944,-0.4266796056780449,-1.7750902257379413,0.36585365853658536,1.2635816018830601,-1.401830302347913,0.5200268423936818,-17.493863832799843,18.842505137811553,-3.6822567566392563,4.0,-2.5960036255902494
NFP,ridge,PRICE+FED,expanding,0.2,40,0.5633802816901409,-0.5367053993545239,-2.4493425517310574,0.35,1.0699551347760556,-1.401830302347913,0.41098390225363457,-21.468215974180957,22.816857279192668,-3.6822567566392563,6.0,-2.5960036255902494
NFP,ridge,PRICE+FED,expanding,0.3,37,0.5211267605633803,-0.42400556419276125,-1.875689236173855,0.3783783783783784,1.0699551347760556,-1.3333729461737802,0.488443267450588,-15.688205875132166,17.16353861579192,-3.6822567566392563,5.0,-2.680498292114882
NFP,ridge,PRICE+FED,rolling5y,0.0,48,0.676056338028169,-0.4895079506475512,-2.107000068907782,0.3333333333333333,1.3752362585077211,-1.4218800552251873,0.4835978440846478,-23.496381631082457,24.84502293609416,-3.6822567566392563,6.0,-3.118770545007262
NFP,ridge,PRICE+FED,rolling5y,0.1,42,0.5915492957746479,-0.4994586962843509,-2.055981764615287,0.30952380952380953,1.426717499977777,-1.362916991160477,0.469260432865285,-20.97726524394274,22.325906548954443,-3.6822567566392563,5.0,-2.955745675597277
NFP,ridge,PRICE+FED,rolling5y,0.2,37,0.5211267605633803,-0.6143353838660159,-2.5573361853027015,0.2972972972972973,1.2301563886874358,-1.3946972876386303,0.37316397216952923,-22.73040920304259,24.079050508054294,-3.6822567566392563,5.0,-3.197244572451004
NFP,ridge,PRICE+FED,rolling5y,0.3,34,0.4788732394366197,-0.48608028628874084,-2.0032587101114165,0.3235294117647059,1.2301563886874358,-1.3068891308425643,0.45018024120803174,-16.526729733817188,17.875371038828895,-3.666041579808751,5.0,-2.713575315249951
NFP,ridge,PRICE+FED,decay3y,0.0,37,0.5211267605633803,-0.4515580265689108,-1.6437639943961522,0.3783783783783784,1.3072200878983717,-1.5221186179837785,0.5227576711413823,-16.7076469830497,18.056288288061413,-3.6822567566392563,5.0,-3.197244572451004
NFP,ridge,PRICE+FED,decay3y,0.1,34,0.4788732394366197,-0.391215778104511,-1.317804411118434,0.4117647058823529,1.3072200878983717,-1.5801208843065289,0.5791038335212259,-13.301336455553376,14.649977760565086,-3.6822567566392563,4.0,-3.197244572451004
NFP,ridge,PRICE+FED,decay3y,0.2,30,0.4225352112676056,-0.37959786499964476,-1.206851358693597,0.4,1.3119977479546323,-1.5073282736358298,0.5802751667314688,-11.387935949989343,12.736577255001048,-3.6822567566392563,4.0,-3.193182440494701
NFP,ridge,PRICE+FED,decay3y,0.3,26,0.36619718309859156,-0.34670633664800776,-1.0662577901275019,0.38461538461538464,1.314200125442483,-1.3847728754545643,0.5931478677555178,-9.014364752848202,10.129829148198857,-3.6822567566392563,4.0,-2.9567528708376765
