event_id,family,t0_utc,year,U,sl_usd,R_long,R_short,R_long_cons,R_short_cons,stop_long,stop_short,a_move,a_range,a_spread_m10,unit_atr_m1_60,range_over_atr
NFP_2009-05-08,NFP,2009-05-08 12:30:00+00:00,2009,1.6920087989343375,1.0152052793606026,-1.5757964743915265,-1.5206352167242003,-2.28551874893842,-2.238237670937887,True,True,0.009999999999990905,1.0199999999999818,0.5040000000000191,0.46883333333332566,2.175613224315674
CPI_2009-05-15,CPI,2009-05-15 12:30:00+00:00,2009,0.5907682217214103,0.35446093303284615,-4.207632946285075,-3.85780595988303,-7.00591875880963,-6.656091772407906,True,True,0.62399999999991,0.6509999999998399,0.5059999999999718,0.44481666666666797,1.4635242983997259
NFP_2009-06-05,NFP,2009-06-05 12:30:00+00:00,2009,1.5913964346045446,0.9548378607627267,-1.5986924720189415,-2.0773077624042924,-2.596751136386357,-2.249048124552713,True,True,0.7199999999999136,2.727000000000089,0.5040000000000191,0.5650666666666609,4.825979235488645
CPI_2009-06-17,CPI,2009-06-17 12:30:00+00:00,2009,0.6302230555782177,0.37813383334693057,-2.620909880578683,-2.996438297973389,-4.662804394925356,-5.038332812319761,True,True,-0.19600000000002638,0.5539999999999736,0.36000000000001364,0.45511666666666317,1.2172702969933964
NFP_2009-07-02,NFP,2009-07-02 12:30:00+00:00,2009,1.0635884407910061,0.6381530644746036,-0.5503972629027788,-2.365008935971223,-3.2871629343765676,-3.845022826960811,False,True,0.5520000000000209,0.5520000000000209,0.40399999999999636,0.35831666666666895,1.5405367691521021
CPI_2009-07-15,CPI,2009-07-15 12:30:00+00:00,2009,0.4336010421296167,0.26016062527777,-4.134790569678897,-4.034852310488364,-7.107643971972947,-7.007705712782851,True,True,0.26299999999991996,0.8289999999999509,0.36000000000001364,0.315916666666673,2.6241097335793224
NFP_2009-08-07,NFP,2009-08-07 12:30:00+00:00,2009,1.1478879292838517,0.688732757570311,-2.03604632506085,-0.9078874107947147,-3.4162385542696225,-3.2187744457237426,True,False,-0.28100000000006276,0.7060000000000173,0.40399999999999636,0.38671666666666626,1.8256259966384123
CPI_2009-08-14,CPI,2009-08-14 12:30:00+00:00,2009,0.44467268045145275,0.26680360827087163,-5.426269567277924,-4.759112173291719,-8.985054270954048,-8.31789687696827,True,True,0.3570000000000846,1.0419999999999163,0.5040000000000191,0.3239833333333271,3.216214825865332
NFP_2009-09-04,NFP,2009-09-04 12:30:00+00:00,2009,1.5312428214969707,0.9187456928981823,-1.663075986979797,-1.812192332295961,-2.547855971564436,-2.4433656857955226,True,True,0.8460000000001173,1.0400000000000773,0.40399999999999636,0.5158666666666724,2.016024812613206
CPI_2009-09-16,CPI,2009-09-16 12:30:00+00:00,2009,0.5859744834796584,0.351584690087795,-3.523400008375666,-3.665613254314984,-6.042130274414713,-6.184343520354031,True,True,-0.4539999999999509,1.066000000000031,0.55600000000004,0.39038333333333713,2.730649361738515
NFP_2009-10-02,NFP,2009-10-02 12:30:00+00:00,2009,0.846466371240807,0.5078798227444842,-2.7971914543154868,-2.4703424783059496,-4.682035382209895,-4.355186406200357,True,True,-1.2019999999999982,1.2019999999999982,0.40399999999999636,0.40388333333333054,2.9761069615813307
CPI_2009-10-15,CPI,2009-10-15 12:30:00+00:00,2009,1.1002877184062623,0.6601726310437573,-1.8995655697164564,-2.0419525690857476,-3.2978095389347155,-3.440196538304007,True,True,0.12999999999988177,0.41400000000021464,0.5059999999998581,0.5286500000000046,0.7831268324982711
NFP_2009-11-06,NFP,2009-11-06 13:30:00+00:00,2009,0.737413921646685,0.44244835298801094,-1.7635475298531442,-2.780615390906385,-3.416977574420972,-4.4340454354742125,True,True,-0.8190000000001874,1.6479999999999109,0.5059999999998581,0.35184999999998656,4.6838141253374275
CPI_2009-11-18,CPI,2009-11-18 13:30:00+00:00,2009,0.7294382930066453,0.43766297580398716,-3.4354804567103665,-3.124739070029525,-5.759563726791359,-5.4488223401105165,True,True,-0.5989999999997053,0.6799999999998363,0.55600000000004,0.3568999999999922,1.9052956010082687
NFP_2009-12-04,NFP,2009-12-04 13:30:00+00:00,2009,1.0347441134961273,0.6208464680976763,-1.7968252334883117,-2.1431266317365263,-3.011465629705398,-2.692546202481219,True,True,-0.5090000000000146,1.543999999999869,0.5060000000000855,0.4145499999999818,3.7245205644673423
CPI_2009-12-16,CPI,2009-12-16 13:30:00+00:00,2009,0.9426824852610647,0.5656094911566388,-2.507163550420006,-2.5637396873142824,-4.300186856882616,-4.35676299377649,True,True,1.018999999999778,1.09699999999998,0.5559999999998126,0.41625000000000983,2.635435435435325
NFP_2010-01-08,NFP,2010-01-08 13:30:00+00:00,2010,1.2150432727408458,0.7290259636445074,-1.811020136237622,-1.9536762351783654,-3.15604959869733,-3.298705697638073,True,True,2.755999999999858,3.6579999999999018,0.5039999999999054,0.4867833333333389,7.51463690211222
CPI_2010-01-15,CPI,2010-01-15 13:30:00+00:00,2010,1.0564673062827639,0.6338803837696583,-1.9189464308178523,-2.616238871658545,-3.5229793462287917,-4.220271787069485,True,True,1.634000000000242,1.634000000000242,0.55600000000004,0.4017333333333416,4.067374709592287
NFP_2010-02-05,NFP,2010-02-05 13:30:00+00:00,2010,2.125383212699877,1.2752299276199262,-1.4442972675822274,-1.4223404428608173,-1.8470655753794658,-1.7725692057896036,True,True,0.16300000000001091,2.3780000000001564,0.5040000000001328,0.6343833333333199,3.748522186900991
CPI_2010-02-19,CPI,2010-02-19 13:30:00+00:00,2010,1.242114478425786,0.7452686870554716,-1.9871292403969594,-2.1307016215508274,-3.2992605790472034,-3.0040650290110964,True,True,1.3099999999999454,2.1039999999998145,0.5039999999999054,0.46294999999998937,4.544767253482801
NFP_2010-03-05,NFP,2010-03-05 13:30:00+00:00,2010,1.5454252409829592,0.9272551445897754,-1.664433148745792,-1.9103201641262806,-2.59050878716133,-2.491291219551285,True,True,-1.550000000000182,2.1440000000000055,0.5040000000001328,0.41359999999999675,5.183752417795025
CPI_2010-03-18,CPI,2010-03-18 12:30:00+00:00,2010,1.1540659703788332,0.6924395822272998,-2.003933535308144,-2.2696606900269933,-3.5162760224770047,-3.782003177195854,True,True,0.26900000000000546,0.6710000000000491,0.5360000000000582,0.43013333333332565,1.559981401116075
NFP_2010-04-02,NFP,2010-04-02 12:30:00+00:00,2010,3.733557441182054,2.2401344647092323,-0.5008716296617283,-0.5008716296616268,-0.8263162007288972,-0.8263162007288972,False,False,-0.5630000000001019,1.0579999999999927,0.5040000000001328,0.885533333333323,1.1947602198298635
CPI_2010-04-14,CPI,2010-04-14 12:30:00+00:00,2010,1.8122057566446403,1.0873234539867842,-1.6334467848437983,-1.4522679467735184,-1.961012605937449,-1.9352612990039875,True,True,0.4500000000000455,1.099999999999909,0.40399999999999636,0.7982000000000009,1.378100726634813
NFP_2010-05-07,NFP,2010-05-07 12:30:00+00:00,2010,2.923420729983748,1.7540524379902487,-1.358283793801433,-0.5287760958064949,-1.7966982809312086,-0.9592090655670454,True,False,-0.2239999999999327,1.3209999999999127,0.4760000000001128,0.693383333333323,1.90515107083614
CPI_2010-05-19,CPI,2010-05-19 12:30:00+00:00,2010,1.1963691098270262,0.7178214658962156,-1.8148943182872046,-0.6753351954927008,-2.457867845728223,-2.4522954294802854,True,False,-0.39599999999995816,0.5550000000000637,0.2599999999999909,0.5269500000000221,1.0532308568176114
NFP_2010-06-04,NFP,2010-06-04 12:30:00+00:00,2010,3.1534994903649514,1.8920996942189707,-0.42132658360213127,-1.3266699992972883,-0.8089297327600224,-1.6825623458040089,False,True,0.30900000000019645,1.1669999999999163,0.4759999999998854,0.8439666666666767,1.382756033018566
CPI_2010-06-17,CPI,2010-06-17 12:30:00+00:00,2010,1.1383214731773235,0.682992883906394,-1.8126319163371656,-1.8272733573179203,-3.145046091423848,-3.1596875324046025,True,True,0.9269999999999072,1.3959999999999582,0.5039999999999054,0.5426500000000071,2.5725605823273563
NFP_2010-07-02,NFP,2010-07-02 12:30:00+00:00,2010,1.5873158810535475,0.9523895286321284,-1.6487254981218864,-1.6560754319350903,-2.7737460572402473,-2.637247286420264,True,True,0.6520000000000437,1.0700000000001637,0.5540000000000873,0.5615166666666785,1.9055534118906672
CPI_2010-07-16,CPI,2010-07-16 12:30:00+00:00,2010,1.1685451215183784,0.701127072911027,-2.1717512542739725,-2.1204053550907953,-3.698360682655562,-3.647014783472709,True,True,-2.5909999999998945,2.5909999999998945,0.5539999999998599,0.565533333333345,4.581515973122435
NFP_2010-08-06,NFP,2010-08-06 12:30:00+00:00,2010,0.8281613517086018,0.4968968110251611,-2.271293707182015,-2.1223694268115594,-3.8877202613050246,-3.7387959809350266,True,True,0.8719999999998436,1.691000000000031,0.5040000000001328,0.4346499999999992,3.8904865984125943
CPI_2010-08-13,CPI,2010-08-13 12:30:00+00:00,2010,1.1886568258377581,0.7131940955026549,-2.2848614567555363,-1.8922614594120317,-3.760055105489192,-3.2917393943721063,True,True,0.5020000000001801,0.6030000000000655,0.5099999999999909,0.5752666666666566,1.0482095260170519
NFP_2010-09-03,NFP,2010-09-03 12:30:00+00:00,2010,0.8080281296915136,0.4848168778149081,-2.8151107406812534,-2.724354824347634,-4.846035085638071,-4.755279169304452,True,True,-2.994999999999891,3.2100000000000364,0.4619999999999891,0.4240833333333247,7.569267046571276
CPI_2010-09-17,CPI,2010-09-17 12:30:00+00:00,2010,0.7829988870456288,0.46979933222737724,-2.748969637476904,-2.889455150062339,-4.811399559218926,-4.951885071803877,True,True,0.5489999999999782,0.5489999999999782,0.5040000000001328,0.5330000000000117,1.0300187617260153
NFP_2010-10-08,NFP,2010-10-08 12:30:00+00:00,2010,1.0530881838015904,0.6318529102809542,-2.35411102140623,-2.3952598387607416,-4.077461159202724,-4.118609976557235,True,True,3.9629999999999654,3.9629999999999654,0.5360000000000582,0.5527000000000195,7.170255111271622
CPI_2010-10-15,CPI,2010-10-15 12:30:00+00:00,2010,0.732094200874073,0.43925652052444375,-3.0987528617100883,-2.9803710106277292,-5.353232314440309,-5.234850463357432,True,True,0.7619999999997162,1.4429999999997563,0.5040000000001328,0.6022166666666825,2.3961475659364875
NFP_2010-11-05,NFP,2010-11-05 12:30:00+00:00,2010,1.7491482744426614,1.0494889646655967,-1.6398601204430323,-1.632237362824955,-2.486014991907507,-2.4841093025031507,True,True,-2.4329999999999927,2.769000000000233,0.5360000000000582,0.6035666666666581,4.587728502789427
CPI_2010-11-17,CPI,2010-11-17 13:30:00+00:00,2010,1.0148646216146362,0.6089187729687817,-1.8824164254477311,-1.8824164254477311,-3.320173707476533,-3.320173707476533,True,True,0.7470000000000709,0.7470000000000709,0.40599999999994907,0.588433333333334,1.269472610887787
NFP_2010-12-03,NFP,2010-12-03 13:30:00+00:00,2010,2.4121934998769508,1.4473160999261705,0.7718840411275268,-1.5731461842481949,-2.21756629402783,-2.214802557757407,False,True,2.4659999999998945,2.4680000000000746,0.6040000000000418,0.5690333333333228,4.337180012887564
CPI_2010-12-15,CPI,2010-12-15 13:30:00+00:00,2010,0.922514411167423,0.5535086467004539,-2.854757029397425,-2.7355176997257633,-4.891338403003306,-4.772099073331643,True,True,-0.6330000000000382,1.2929999999998927,0.5380000000000109,0.5033333333333228,2.568874172185271
NFP_2011-01-07,NFP,2011-01-07 13:30:00+00:00,2011,2.3711994441401028,1.4227196664840616,-0.7940039254476964,-1.6571395303942402,-2.5106386620963517,-2.551405653209455,False,True,0.5799999999999272,0.5799999999999272,0.6159999999999854,0.5313666666666639,1.0915249984315858
CPI_2011-01-14,CPI,2011-01-14 13:30:00+00:00,2011,1.259507092756792,0.7557042556540752,-1.7364700412653038,-1.7549958069935998,-3.0313093817601406,-3.049835147488437,True,True,0.5489999999999782,0.7670000000000528,0.4960000000000946,0.6871999999999844,1.1161233993016155
NFP_2011-02-04,NFP,2011-02-04 13:30:00+00:00,2011,1.4846585315828498,0.8907951189497099,-1.9195463284709071,-1.8634166989561716,-3.2720963979195896,-3.215966768405109,True,True,0.8679999999999382,0.8679999999999382,0.5899999999999181,0.33269999999999605,2.608957018334681
CPI_2011-02-17,CPI,2011-02-17 13:30:00+00:00,2011,0.28925351623547774,0.17355210974128663,-9.685691533834348,-9.766358948484426,-16.80715149097516,-16.887818905625235,True,True,-0.5489999999999782,0.9889999999998054,0.44000000000005457,0.24250000000001062,4.078350515462936
NFP_2011-03-04,NFP,2011-03-04 13:30:00+00:00,2011,1.4765517396810988,0.8859310438086593,-2.135442722343772,-2.3611939265686925,-3.731176396967512,-3.956927601192432,True,True,2.0850000000000364,2.9049999999997453,0.6199999999998909,0.33088333333332687,8.779529542134092
CPI_2011-03-17,CPI,2011-03-17 12:30:00+00:00,2011,0.8901958599417836,0.5341175159650702,-2.490375170708019,-2.0035909102626186,-4.21341546145214,-3.72663120100674,True,True,0.25499999999988177,0.5299999999999727,0.40000000000009095,0.4857000000000047,1.0912085649577261
NFP_2011-04-01,NFP,2011-04-01 12:30:00+00:00,2011,1.4677012054030585,0.880620723241835,-2.7713407549796822,-2.8576435161959326,-4.664323915611093,-4.750626676827343,True,True,-3.186000000000149,3.2159999999998945,1.0599999999999454,0.3288999999999949,9.778048038917435
CPI_2011-04-15,CPI,2011-04-15 12:30:00+00:00,2011,0.8598628529785646,0.5159177117871387,-2.8251986057059577,-2.9608791578573004,-4.9866673332222335,-5.122347885373577,True,True,0.4739999999999327,0.75,0.4600000000000364,0.4691500000000057,1.598635830757734
NFP_2011-05-06,NFP,2011-05-06 12:30:00+00:00,2011,3.86537787813972,2.319226726883832,-1.462152001221939,-0.046593978392720635,-2.2396197576506163,-0.42435954561576616,True,False,-1.4049999999999727,2.6324999999999363,0.7760000000000673,0.8662000000000034,3.0391364580927336
CPI_2011-05-13,CPI,2011-05-13 12:30:00+00:00,2011,0.8909778873971815,0.5345867324383089,-3.480300552005972,-3.3867703594923526,-5.925263961475538,-5.8317337689623425,True,True,1.0630000000001019,1.375,0.7039999999999509,0.6213000000000003,2.213101561242555
NFP_2011-06-03,NFP,2011-06-03 12:30:00+00:00,2011,1.8526848202945017,1.111610892176701,0.5236988986858758,-2.2434564266602957,-2.438399820544873,-2.4096127690458857,False,True,1.9960000000000946,2.893000000000029,0.5539999999998599,0.5023333333333199,5.759124087591453
CPI_2011-06-15,CPI,2011-06-15 12:30:00+00:00,2011,0.8711090519851393,0.5226654311910836,-2.540089741489716,-2.4405997103972945,-4.442328039006758,-4.3428380079147715,True,True,0.18200000000024374,1.086999999999989,0.4539999999999509,0.4570666666666701,2.378208868144649
NFP_2011-07-08,NFP,2011-07-08 12:30:00+00:00,2011,1.2342493168837176,0.7405495901302306,-1.7252390886818856,-1.6631230594342936,-3.0178604239144806,-2.9557443946668887,True,True,3.730000000000018,3.8990000000001146,0.4960000000000946,0.28056666666666386,13.896875371272973
CPI_2011-07-15,CPI,2011-07-15 12:30:00+00:00,2011,0.8320387437171067,0.49922324623026404,-2.362098738198815,-2.3020053827185136,-4.223849381860733,-4.163756026380431,True,True,0.6589999999998781,0.8575000000000728,0.34600000000000364,0.4365666666666546,1.9641902725817282
NFP_2011-08-05,NFP,2011-08-05 12:30:00+00:00,2011,5.717446695336461,3.4304680172018767,-1.2132158000397995,0.8235325284578403,-1.6189318693984354,0.5597795957783961,True,False,-4.038000000000238,4.063000000000102,0.6720000000000255,0.7865166666666634,5.165815515670512
CPI_2011-08-18,CPI,2011-08-18 12:30:00+00:00,2011,1.4536975581708265,0.8722185349024959,-1.9204895710995658,-1.8620179863313837,-3.3515222195167906,-3.2930506347486084,True,True,0.8110000000001492,1.4500000000000455,0.5579999999999927,0.6959999999999885,2.083333333333433
NFP_2011-09-02,NFP,2011-09-02 12:30:00+00:00,2011,6.198797285927479,3.719278371556487,0.08763729611977862,-1.2779501895717305,-0.295260905555854,-1.9286422750331025,False,True,2.43100000000004,2.43100000000004,1.240000000000009,0.8527333333333559,2.850832616683577
CPI_2011-09-15,CPI,2011-09-15 12:30:00+00:00,2011,2.277440344958274,1.3664642069749642,3.180793377400116,-1.6352859362095271,-4.2838144388420005,-2.2296076870866326,False,True,4.730000000000018,5.2150000000001455,0.5459999999998217,1.1253499999999803,4.6341138312527095
NFP_2011-10-07,NFP,2011-10-07 12:30:00+00:00,2011,4.095759857262936,2.457455914357762,-1.7015158544940365,0.20004419901408768,-2.3911723362639057,-2.2511901709724675,True,False,-2.283999999999878,2.5279999999997926,0.86200000000008,0.7498000000000047,3.3715657508666004
CPI_2011-10-19,CPI,2011-10-19 12:30:00+00:00,2011,1.717034401993184,1.0302206411959103,-2.362841805590442,-2.3143085128176573,-4.048399957467439,-3.9998666646946544,True,True,0.6105000000000018,1.1400000000001,0.5399999999999636,0.7992833333333389,1.426277707112737
NFP_2011-11-04,NFP,2011-11-04 12:30:00+00:00,2011,3.529353415586438,2.117612049351863,-2.042078104591105,-1.8952145654953194,-1.8558581592899934,-2.3380050191513173,True,True,2.2510000000002037,2.808999999999969,0.9400000000000546,0.8267999999999991,3.3974358974358636
CPI_2011-11-16,CPI,2011-11-16 13:30:00+00:00,2011,1.3905769572536377,0.8343461743521826,-2.60594111513494,-1.6542977512561996,-2.713227518251413,-2.7803459419003507,True,True,0.17799999999988358,1.4500000000002728,0.44000000000005457,0.6473166666666657,2.240016478282564
NFP_2011-12-02,NFP,2011-12-02 13:30:00+00:00,2011,2.8997310097631943,1.7398386058579165,1.3370612608359917,-2.156940987149626,-2.7957694372472215,-2.7532367564853875,False,True,3.617000000000189,3.6710000000002765,0.6400000000001,0.6772500000000112,5.420450350683227
CPI_2011-12-16,CPI,2011-12-16 13:30:00+00:00,2011,1.8611300380705305,1.1166780228423183,-2.0403864438922654,-1.4359149792512276,-2.108364319741396,-2.0797078947508676,True,True,0.17399999999997817,1.2929999999998927,0.44000000000005457,0.860966666666684,1.5018003019859847
NFP_2012-01-06,NFP,2012-01-06 13:30:00+00:00,2012,2.508961303611733,1.5053767821670396,-1.7617948087270991,-2.2839232282107664,-2.7039708916865184,-2.836827995880818,True,True,0.28900000000021464,2.3980000000001382,0.7960000000000491,0.5859833333333351,4.092266560482604
CPI_2012-01-19,CPI,2012-01-19 13:30:00+00:00,2012,1.010767832487144,0.6064606994922864,-1.7645288489364184,-1.9261221724312458,-3.239042862373575,-3.4006361858684024,True,True,-0.1814999999999145,0.7619999999999436,0.44000000000005457,0.4994499999999903,1.5256782460705944
NFP_2012-02-03,NFP,2012-02-03 13:30:00+00:00,2012,2.5017478635061927,1.5010487181037155,-0.8300404143935931,-2.4748904250710493,-3.3441907910500626,-3.3375287820964847,False,True,-0.24699999999984357,3.0969999999997526,0.5180000000000291,0.6680499999999938,4.635880547862857
CPI_2012-02-17,CPI,2012-02-17 13:30:00+00:00,2012,0.919004723598748,0.5514028341592487,-2.1340796185679762,-2.177604966123922,-3.8659805825089424,-3.909505930064475,True,True,0.2624999999998181,0.4314999999999145,0.41099999999983083,0.5092833333333374,0.8472690381907472
NFP_2012-03-09,NFP,2012-03-09 13:30:00+00:00,2012,1.8591938068040326,1.1155162840824195,-2.7799388895077644,-2.6078212765782802,-4.724450351108157,-4.552332738178673,True,True,-2.1849999999999454,3.9750000000001364,0.36599999999998545,0.4964666666666858,8.006579830804316
CPI_2012-03-16,CPI,2012-03-16 12:30:00+00:00,2012,1.2466904371017922,0.7480142622610753,-2.1352965853512216,-2.073800431706732,-2.589117611401684,-2.6425925276139135,True,True,-1.40300000000002,1.5789999999999509,0.36599999999998545,0.8235833333333289,1.917231609835021
NFP_2012-04-06,NFP,2012-04-06 12:30:00+00:00,2012,2.3466350846379074,1.4079810507827444,-0.9809471506963655,-0.7678761013145756,-1.9868626771963083,-2.091267491393516,False,False,0.0,0.0004999999998744897,0.5319999999999254,0.5377166666666653,0.0009298577315336287
CPI_2012-04-13,CPI,2012-04-13 12:30:00+00:00,2012,0.8703748535783379,0.5222249121470027,-2.03232089338026,-2.112746011031663,-3.7244217094196,-3.804846827071003,True,True,-2.963999999999942,3.0519999999999072,0.36599999999998545,0.5749833333333148,5.307979941447589
NFP_2012-05-04,NFP,2012-05-04 12:30:00+00:00,2012,2.323141822004753,1.3938850932028517,-1.493178820943796,-3.0313256957869754,-2.45497933558962,-2.386107087462326,True,True,3.793999999999869,3.793999999999869,0.5460000000000491,0.5323333333333645,7.127113337507163
CPI_2012-05-15,CPI,2012-05-15 12:30:00+00:00,2012,0.9946279664556574,0.5967767798733944,-1.885724341082646,-1.7617248784765973,-3.329669596765337,-3.1486974080969263,True,True,-0.15250000000014552,0.8095000000000709,0.36599999999998545,0.5777833333333281,1.4010442207287823
NFP_2012-06-01,NFP,2012-06-01 12:30:00+00:00,2012,5.328765940382099,3.197259564229259,2.6848326441927974,-1.8174605574761569,2.4226436404038556,-2.781813384658432,False,True,10.626000000000204,10.666000000000167,0.6330000000000382,1.0597833333333369,10.0643213235411
CPI_2012-06-14,CPI,2012-06-14 12:30:00+00:00,2012,1.0200836677798095,0.6120502006678857,-2.108785600579136,-2.0238252493805517,-3.719544487553294,-3.634584136354339,True,True,3.4674999999999727,4.649999999999864,0.4410000000000309,0.6738833333333635,6.9003042069591505
NFP_2012-07-06,NFP,2012-07-06 12:30:00+00:00,2012,3.941289126242302,2.3647734757453813,-2.515927238284346,-2.4736398898233625,-4.107283044071923,-4.064995695610939,True,True,5.589000000000169,5.589000000000169,2.2959999999998217,0.6701166666666722,8.34033874698454
CPI_2012-07-17,CPI,2012-07-17 12:30:00+00:00,2012,0.9974396761713191,0.5984638057027915,-1.708462801353753,-1.6867405186087154,-2.880474029629229,-3.01916245023035,True,True,-0.2804999999998472,0.8029999999998836,0.3589999999999236,0.5794166666666646,1.3858766000285687
NFP_2012-08-03,NFP,2012-08-03 12:30:00+00:00,2012,4.725874034134462,2.835524420480677,-1.4147153771718,0.7771190345194275,-1.9380471422877983,0.4230681250125634,True,False,-3.73299999999972,4.083499999999731,1.0699999999999363,0.6245499999999993,6.538307581458227
CPI_2012-08-15,CPI,2012-08-15 12:30:00+00:00,2012,0.7513959095326167,0.45083754571957,-2.127119090024719,-2.0095601145066273,-3.8604935780635987,-3.742934602545507,True,True,2.7654999999999745,3.184500000000071,0.3170000000000073,0.4528833333333523,7.031612262171872
NFP_2012-09-07,NFP,2012-09-07 12:30:00+00:00,2012,3.68732434045907,2.212394604275442,1.4641804828758571,-1.387028785041479,-2.159183081882558,-1.7659440103724675,False,True,5.079000000000178,5.23700000000008,1.0720000000001164,0.4872999999999971,10.746973117176505
CPI_2012-09-14,CPI,2012-09-14 12:30:00+00:00,2012,3.2185306956151085,1.931118417369065,-0.10019968131389206,-1.245649893017426,-0.46656504432664414,-1.500162974959489,False,True,0.8449999999997999,2.5084999999999127,0.3429999999998472,0.8909166666666692,2.8156393227947683
NFP_2012-10-05,NFP,2012-10-05 12:30:00+00:00,2012,4.400490118037697,2.6402940708226184,-2.0054856989283656,0.12893563779958403,-2.683873769330681,-0.36935885694597337,True,False,-2.2795000000000982,2.289500000000089,0.4339999999999691,0.5689999999999752,4.023725834798223
CPI_2012-10-16,CPI,2012-10-16 12:30:00+00:00,2012,2.02650452229247,1.2159027133754818,-0.38195777909757267,-2.625558331996299,-2.8030782911388337,-4.456993508103009,False,True,0.39350000000013097,0.9649999999999181,0.32399999999984175,0.49891666666666956,1.9341907466174963
NFP_2012-11-02,NFP,2012-11-02 12:30:00+00:00,2012,2.9466785175296617,1.768007110517797,-1.2059315753403852,-0.8388516036938986,-2.4693264942365762,-2.452358236687567,False,False,-0.3244999999999436,0.3244999999999436,0.8659999999999854,0.38101666666666084,0.8516687808930893
CPI_2012-11-15,CPI,2012-11-15 13:30:00+00:00,2012,1.3578972530104958,0.8147383518062975,-1.9772024925896192,-1.9182878730763366,-3.441237415403759,-3.382322795890197,True,True,3.119999999999891,3.3024999999997817,0.5660000000000309,0.5717666666666749,5.775957558444122
NFP_2012-12-07,NFP,2012-12-07 13:30:00+00:00,2012,4.349400287961997,2.609640172777198,-1.3974376766736605,0.26294448834676587,-1.8609571352634102,-0.12470244112370975,True,False,-2.150000000000091,2.150000000000091,0.5299999999999727,0.5846499999999953,3.6774138373387637
CPI_2012-12-14,CPI,2012-12-14 13:30:00+00:00,2012,1.5716894561413497,0.9430136736848098,-0.7625551145934882,-1.557347407553003,-2.198059007882697,-2.1185267570864204,False,True,0.0805000000000291,0.7775000000001455,0.39599999999995816,0.365866666666678,2.125091107872052
NFP_2013-01-04,NFP,2013-01-04 13:30:00+00:00,2013,3.8612153661478645,2.316729219688719,0.2349412462079351,-1.7497533658875644,-0.21349678926503896,-2.8003334161216484,False,True,2.1324999999999363,2.1324999999999363,0.6009999999998854,0.7311499999999834,2.9166381727415507
CPI_2013-01-16,CPI,2013-01-16 13:30:00+00:00,2013,1.6303586966128802,0.9782152179677281,-0.6979492216635872,-1.4896972805506785,-2.10304809433826,-1.8771264403497463,False,True,0.08449999999993452,0.8950000000002092,0.3489999999999327,0.6599666666666697,1.3561290974294737
NFP_2013-02-01,NFP,2013-02-01 13:30:00+00:00,2013,1.887870214460399,1.1327221286762392,-3.0875008190115922,-3.0689614089757633,-2.3826156757029455,-2.3737873852097797,True,True,2.5844999999999345,2.5844999999999345,0.43000000000006366,0.4902833333333206,5.2714416833803615
CPI_2013-02-21,CPI,2013-02-21 13:30:00+00:00,2013,1.8733191155409519,1.1239914693245712,0.6529046883613513,-1.6762944839184892,0.10460746652365346,-2.0137360129254174,False,True,1.1869999999998981,2.5045000000000073,0.30399999999985994,0.7583166666666822,3.3027099496691656
NFP_2013-03-08,NFP,2013-03-08 13:30:00+00:00,2013,2.047027101017971,1.2282162606107825,-2.8308410428235478,2.596134819461339,-2.178488500607166,-2.241995231873845,True,False,-4.197499999999991,4.247500000000173,0.4199999999998454,0.5316166666666732,7.9897796030976975
CPI_2013-03-15,CPI,2013-03-15 12:30:00+00:00,2013,0.9867873852649253,0.5920724311589551,-1.9328131826032262,-1.9193013222648239,-2.790361639987667,-2.878188732186707,True,True,-0.14200000000005275,1.38350000000014,0.3000000000001819,0.39944999999999786,3.463512329453367
NFP_2013-04-05,NFP,2013-04-05 12:30:00+00:00,2013,2.6412983790512077,1.5847790274307245,1.5463670061136607,-1.472350377947002,1.0739352114969019,-2.5688439394608102,False,True,3.48700000000008,3.48700000000008,0.36000000000012733,0.6859500000000064,5.0834608936512105
CPI_2013-04-16,CPI,2013-04-16 12:30:00+00:00,2013,4.09636145812635,2.45781687487581,-1.254953260159405,0.32612466298601916,-1.4998415617057004,0.016951669762730832,True,False,-1.5629999999998745,1.9845000000000255,0.5660000000000309,1.5093999999999974,1.3147608321187418
NFP_2013-05-03,NFP,2013-05-03 12:30:00+00:00,2013,3.7556409825965025,2.253384589557901,-1.8533949417039142,3.4879036789462963,-2.3689852254858823,2.928379483279749,True,False,-9.93899999999985,10.701999999999998,0.6660000000001673,0.8573666666666554,12.482407371408739
CPI_2013-05-16,CPI,2013-05-16 12:30:00+00:00,2013,2.0979355720906527,1.2587613432543916,1.2070282489544883,-2.5681115148027915,0.7039312930512925,-1.9637705854622316,False,True,2.16800000000012,2.6700000000000728,0.34999999999990905,0.7730333333333381,3.453926092018528
NFP_2013-06-07,NFP,2013-06-07 12:30:00+00:00,2013,2.946660110003865,1.767996066002319,-1.9654455498066568,1.8914634847359817,-2.3358083648556986,1.3389735676012577,True,False,-5.119999999999891,9.299999999999955,0.5199999999999818,0.5691333333333167,16.340634883448914
CPI_2013-06-18,CPI,2013-06-18 12:30:00+00:00,2013,1.5142660317030334,0.90855961902182,-1.4803113872131513,-2.048243297455449,-2.3964893490910955,-3.361753467855926,True,True,-0.4385000000002037,2.0370000000000346,0.1790000000000873,0.557966666666664,3.650755720174523
